No_of_wheels,Battery_Capacity,Vehicle_mass_kg,Driver_mass_kg,C_rr,Grade,area,air_density,radius_of_wheel,Gear_ratio,transmission_efficiency,motor_efficiency,Gross_vehivle_mass,g,motor_controller_efficiency,coefficient_of_drag,Distance_travel,Battery_Capacity_available
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89008.333,-237705682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89025,-237794707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89041.667,-237883749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89058.333,-237972807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89075,-238061882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89091.667,-238150974.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89108.333,-238240082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89125,-238329207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89141.667,-238418349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89158.333,-238507507.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89175,-238596682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89191.667,-238685874.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89208.333,-238775082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89225,-238864307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89241.667,-238953549.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89258.333,-239042807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89275,-239132082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89291.667,-239221374.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89308.333,-239310682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89325,-239400007.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89341.667,-239489349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89358.333,-239578707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89375,-239668082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89391.667,-239757474.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89408.333,-239846882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89425,-239936307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89441.667,-240025749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89458.333,-240115207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89475,-240204682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89491.667,-240294174.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89508.333,-240383682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89525,-240473207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89541.667,-240562749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89558.333,-240652307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89575,-240741882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89591.667,-240831474.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89608.333,-240921082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89625,-241010707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89641.667,-241100349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89658.333,-241190007.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89675,-241279682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89691.667,-241369374.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89708.333,-241459082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89725,-241548807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89741.667,-241638549.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89758.333,-241728307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89775,-241818082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89791.667,-241907874.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89808.333,-241997682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89825,-242087507.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89841.667,-242177349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89858.333,-242267207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89875,-242357082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89891.667,-242446974.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89908.333,-242536882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89925,-242626807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89941.667,-242716749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89958.333,-242806707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89975,-242896682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,89991.667,-242986674.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90008.333,-243076682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90025,-243166707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90041.667,-243256749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90058.333,-243346807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90075,-243436882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90091.667,-243526974.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90108.333,-243617082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90125,-243707207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90141.667,-243797349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90158.333,-243887507.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90175,-243977682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90191.667,-244067874.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90208.333,-244158082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90225,-244248307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90241.667,-244338549.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90258.333,-244428807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90275,-244519082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90291.667,-244609374.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90308.333,-244699682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90325,-244790007.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90341.667,-244880349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90358.333,-244970707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90375,-245061082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90391.667,-245151474.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90408.333,-245241882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90425,-245332307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90441.667,-245422749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90458.333,-245513207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90475,-245603682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90491.667,-245694174.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90508.333,-245784682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90525,-245875207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90541.667,-245965749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90558.333,-246056307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90575,-246146882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90591.667,-246237474.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90608.333,-246328082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90625,-246418707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90641.667,-246509349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90658.333,-246600007.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90675,-246690682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90691.667,-246781374.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90708.333,-246872082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90725,-246962807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90741.667,-247053549.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90758.333,-247144307.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90775,-247235082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90791.667,-247325874.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90808.333,-247416682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90825,-247507507.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90841.667,-247598349.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90858.333,-247689207.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90875,-247780082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90891.667,-247870974.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90908.333,-247961882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90925,-248052807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90941.667,-248143749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90958.333,-248234707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90975,-248325682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,90991.667,-248416674.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91008.333,-248507682.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91025,-248598707.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91041.667,-248689749.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91058.333,-248780807.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91075,-248871882.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91091.667,-248962974.4
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91108.333,-249054082.8
2,4,90,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.89,125,9.81,0.95,0.22,91125,-249145207.8
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,0,56842.069
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,2.778,56839.291
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,8.333,56830.958
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,16.667,56814.291
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,27.778,56786.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,41.667,56744.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,58.333,56686.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,75,56611.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,91.667,56519.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,108.333,56411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,125,56286.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,141.667,56144.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,158.333,55986.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,175,55811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,191.667,55619.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,208.333,55411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,225,55186.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,241.667,54944.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,258.333,54686.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,275,54411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,291.667,54119.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,308.333,53811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,325,53486.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,341.667,53144.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,358.333,52786.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,375,52411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,391.667,52019.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,408.333,51611.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,425,51186.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,441.667,50744.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,458.333,50286.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,475,49811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,491.667,49319.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,508.333,48811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,525,48286.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,541.667,47744.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,558.333,47186.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,575,46611.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,591.667,46019.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,608.333,45411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,625,44786.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,641.667,44144.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,658.333,43486.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,675,42811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,691.667,42119.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,708.333,41411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,725,40686.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,741.667,39944.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,758.333,39186.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,775,38411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,791.667,37619.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,808.333,36811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,825,35986.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,841.667,35144.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,858.333,34286.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,875,33411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,891.667,32519.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,908.333,31611.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,925,30686.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,941.667,29744.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,958.333,28786.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,975,27811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,991.667,26819.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1008.333,25811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1025,24786.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1041.667,23744.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1058.333,22686.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1075,21611.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1091.667,20519.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1108.333,19411.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1125,18286.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1141.667,17144.846
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1158.333,15986.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1175,14811.513
2,4.56,118,75,0.005,0.03490667,0.875,1.225,0.1524,7.8,0.85,0.9,180,9.81,0.96,0.22,1191.667,13619.846
